fold,prob_cal,y_true
6D,0.7757046286495413,0
6D,0.8059758545829648,0
6D,0.7027847323896903,0
6D,0.785095975658064,0
6D,0.6896368411945568,0
6D,0.6769644252486045,0
6D,0.752162176944624,0
6D,0.7778011267940497,0
6D,0.5602436919730052,0
6D,0.8078862145955464,0
6D,0.781778308965321,0
6D,0.7639229197629537,0
6D,0.5866006706837444,0
6D,0.694143741062169,0
6D,0.613298116848566,0
6D,0.6560391064672717,0
6D,0.6627374007176607,0
6D,0.562197558723933,0
6D,0.749878357164305,0
6D,0.8247841538174497,0
6D,0.8013782429815305,0
6D,0.5481410945365545,0
6D,0.740509258027136,0
6D,0.7515615321745958,0
6D,0.710436634279024,0
6D,0.5686986909027048,0
6D,0.5552477051911834,0
6D,0.5450523899242277,0
6D,0.5982986062257625,0
6D,0.8218227898588909,0
6D,0.7696656631111247,0
6D,0.7978679088561791,0
6D,0.8223302313104128,0
6D,0.8293496786599969,0
6D,0.8441186881813555,0
6D,0.7254343044768132,0
6D,0.7486026437806712,0
6D,0.7556798618668114,0
6D,0.7445513954576991,0
6D,0.7715124696084878,0
6D,0.7465488487390468,0
6D,0.7401043100593026,0
6D,0.7396702237269951,0
6D,0.7483936541855981,0
6D,0.7615837238809954,0
6D,0.7535946904906742,0
6D,0.7520888530917929,0
6D,0.7435802191219013,0
6D,0.6661368272719048,0
6D,0.5583372892398668,0
6D,0.6791696202904494,0
6D,0.6283684640301432,0
6D,0.5640370003207675,0
6D,0.592002942486862,0
6D,0.5532446735241177,0
6D,0.7260747621954479,0
6D,0.5925010127420615,0
6D,0.6514789981709056,0
6D,0.6663467176844649,0
6D,0.6978668782506058,0
6D,0.6732003597583989,0
6D,0.7379887897065435,0
6D,0.6965758230267302,0
6D,0.6928324121149321,0
6D,0.710766974467266,0
6D,0.6903606351742297,0
6D,0.7005102131437344,0
6D,0.6814201621331694,0
6D,0.7073947690957763,0
6D,0.7304118850656776,0
6D,0.6974124311968725,0
6D,0.7083053584996681,0
6D,0.7065255443892605,0
6D,0.7761909446189743,0
6D,0.7955467171057533,0
6D,0.7815891753981644,0
6D,0.7799712114328393,0
6D,0.7880890769777279,0
6D,0.7895215985507662,0
6D,0.7880890769777279,0
6D,0.7823833601651335,0
6D,0.8021050832933433,0
6D,0.809416754997025,0
6D,0.814312849092438,0
6D,0.8070540844343086,0
6D,0.812632259426175,0
6D,0.8021050832933433,0
6D,0.791936009295094,0
6D,0.7852975733565777,0
6D,0.7880207613328856,0
6D,0.7869587704449079,0
6D,0.7789875341286476,0
6D,0.7975563593471079,0
6D,0.8049984543432062,0
6D,0.7879492577405226,0
6D,0.7821466292152348,0
6D,0.7765594207312736,0
6D,0.8091369767019309,0
6D,0.7515418332889066,0
6D,0.7458915230040472,0
6D,0.7390610756322645,0
6D,0.7320562730224629,0
6D,0.750289287248287,0
6D,0.7602958541188957,0
6D,0.7501437155408117,0
6D,0.7566582227577521,0
6D,0.7605937285862373,0
6D,0.7482121291840598,0
6D,0.7623711634638591,0
6D,0.7641683906300831,0
6D,0.7664389236442972,0
6D,0.7547324941303395,0
6D,0.7585328319996536,0
6D,0.759754352487507,0
6D,0.7649524970753441,0
6D,0.7648960824337949,0
6D,0.7591325619009637,0
6D,0.759467552445092,0
6D,0.7746815672093367,0
6D,0.7707995058557019,0
6D,0.7861084442659068,0
6D,0.8150441061125309,0
6D,0.8242245682607335,0
6D,0.8215992639875423,0
6D,0.8215992639875423,0
6D,0.8313587264756247,0
6D,0.7750700682997663,0
6D,0.7790622721531588,0
6D,0.7744698570857529,0
6D,0.851298823480455,0
6D,0.758443889471861,0
6D,0.7567512357229726,0
6D,0.7696619811857119,0
6D,0.7658516790654863,0
6D,0.8254030594152487,0
6D,0.8300595759120489,0
6D,0.8170505223624241,0
6D,0.7506089735434414,0
6D,0.7534326279491441,0
6D,0.7492163572787518,0
6D,0.7743013850800015,0
6D,0.8116903104990949,0
6D,0.8374738279259987,0
6D,0.8174603912920997,0
6D,0.7706021535825965,0
6D,0.7477481598918635,0
6D,0.7621456072834122,0
6D,0.7923231044245803,0
6D,0.747807140972703,0
6D,0.7462849518167043,0
6D,0.7450398190234121,0
6D,0.7727212432873121,0
6D,0.7657440163278457,0
6D,0.7664198247601182,0
6D,0.7761789830162613,0
6D,0.7610026151843557,0
6D,0.7746815672093367,0
6D,0.7623451381649583,0
6D,0.7512292942562412,0
6D,0.754513193277725,0
6D,0.749529850994309,0
6D,0.7400130740101204,0
6D,0.7400130740101204,0
6D,0.7512292942562412,0
6D,0.779779315003066,0
6D,0.7780331102969094,0
6D,0.7474037531618007,0
6D,0.7503687814889547,0
6D,0.7801106068964179,0
6D,0.7798892771555235,0
6D,0.7815013275311672,0
6D,0.7731897792497068,0
6D,0.7962524352596773,0
6D,0.7903208884669042,0
6D,0.7853094536311362,0
6D,0.7997691952148502,0
6D,0.7934661639806609,0
6D,0.7920070180648081,0
6D,0.773111940219181,0
7A,0.7592544298040469,1
7A,0.7688553685194139,1
7A,0.7921306281145449,1
7A,0.8168923419500028,1
7A,0.802927586675251,1
7A,0.802927586675251,1
7A,0.8041483958865739,1
7A,0.8139087242960571,1
7A,0.8043569119499636,1
7A,0.8131342325219522,1
7A,0.8156605104010678,1
7A,0.7667382538941845,1
7A,0.8043242293395161,1
7A,0.7769808319587448,1
7A,0.7805060800644429,1
7A,0.8203156709017355,1
7A,0.7874197167184399,1
7A,0.7977555680806251,1
7A,0.7698909800023749,1
7A,0.7899212778428909,1
7A,0.7449241278415015,1
7A,0.7656341298003007,1
7A,0.7911641775375012,1
7A,0.8051407994601266,1
7A,0.768076825452947,1
7A,0.7993012392095394,1
7A,0.7593801295734939,1
7A,0.8156198812111048,1
7A,0.8402131277034657,1
7A,0.8701095122971175,1
7A,0.8526111363291629,1
7A,0.8325004285572979,1
7A,0.6780480802230257,1
7A,0.8519770208737975,1
7A,0.8244142920069545,1
7A,0.8348730279905658,1
7A,0.8360141868827983,1
7A,0.8253891790712076,1
7A,0.8289718334453832,1
7A,0.86127724634444,1
7A,0.8074566157370534,1
7A,0.8496140634334609,1
7A,0.8658172519669949,1
7A,0.8212531107278325,1
7A,0.8388943746648493,1
7A,0.8417309148997566,1
7A,0.8478232397077848,1
7A,0.8019033842229158,1
7A,0.8010113175740895,1
7A,0.8188826430194788,1
7A,0.8774796772744557,1
7A,0.8842575453637487,1
7A,0.8564948440761218,1
7A,0.8669595298699835,1
7A,0.8328178395614354,1
7A,0.8214346250263922,1
7A,0.843775022535102,1
7A,0.870079673618237,1
7A,0.8636813486751939,1
7A,0.8168556771412757,1
7A,0.8387228188093593,1
7A,0.8479700075214276,1
7A,0.8203031252527271,1
7A,0.7766414660852958,1
7A,0.8253646696012489,1
7A,0.8514600162510467,1
7A,0.8182202046255447,1
7A,0.8698887833143673,1
7A,0.8508980841720664,1
7A,0.8762981572075442,1
7A,0.8436395195209282,1
7A,0.7957212272529833,1
7A,0.7741013084228372,1
7A,0.8017822484421215,1
7A,0.799106908577428,1
7A,0.8111701404861755,1
7A,0.7870396266618231,1
7A,0.8133728045885814,1
7A,0.8050852012844076,1
7A,0.8050852012844076,1
7A,0.8060276244822876,1
7A,0.8068323429954342,1
7A,0.8071493931033081,1
7A,0.7205081427491054,1
7A,0.7382063566950136,1
7A,0.7825668187210654,1
7A,0.7146689535229782,1
7A,0.7534858730853153,1
7A,0.7009728757903861,1
7A,0.7376131351485171,1
7A,0.7620176748594866,1
7A,0.7505846696821683,1
7A,0.7259841918720452,1
7A,0.7045142249868376,1
7A,0.7884185879442854,1
7A,0.6450772135409131,1
7A,0.800871952244775,1
7A,0.7972478350513127,1
7A,0.8155388621605895,1
7A,0.7944027804061103,1
7A,0.797701338385162,1
7A,0.8189098872516533,1
7A,0.8146072153638608,1
7A,0.8346797005344587,1
7A,0.7107033229449997,1
7A,0.749606238003453,1
7A,0.7587025589477201,1
7A,0.7464692001039299,1
7A,0.6879877093002158,1
7A,0.7793148402422486,1
7A,0.7641490761612356,1
7A,0.7112568642911303,1
7A,0.7102071063619607,1
7A,0.7703885053634545,1
7A,0.7568584992882523,1
7A,0.7564991066037985,1
7A,0.7981679033421282,1
7A,0.844415127584011,1
7A,0.7826054156731601,1
7A,0.7879067968410862,1
7A,0.745860365596855,1
7A,0.8250263220190323,1
7A,0.7916993922446165,1
7A,0.7828873883217932,1
7A,0.8052326361208747,1
7A,0.8034107372036058,1
7A,0.8057299572075393,1
7A,0.735552968206299,1
7A,0.7470645772662133,1
7A,0.7386496129487177,1
7A,0.7512430138912385,1
7A,0.7699154834681908,1
7A,0.7200457796008447,1
7A,0.7932580150427762,1
7A,0.748735761014378,1
7A,0.7704938153222942,1
7A,0.7511973616373706,1
7A,0.7642100535366427,1
7A,0.7642100535366427,1
7A,0.7642100535366427,1
7A,0.7219626629041548,1
7A,0.7351860308478989,1
7A,0.7098980768598043,1
7A,0.7629452502061421,1
7A,0.7437947655211287,1
7A,0.715400763017743,1
7A,0.7005304743947236,1
7A,0.7179951472874909,1
7A,0.714112217356712,1
7A,0.7341570090681013,1
7A,0.8096571801937887,1
7A,0.8092033696119105,1
7A,0.8257095396625188,1
7A,0.8265469541539322,1
7A,0.8007022007044494,1
7A,0.8307729599742102,1
7A,0.8581330082491299,1
7A,0.8114697841230787,1
7A,0.8571923662768913,1
7A,0.8660814035823922,1
7A,0.8583551178228241,1
7A,0.875916280820745,1
7A,0.8558772040565465,1
7A,0.8774989571110509,1
7A,0.8329256555735234,1
7A,0.8418864265780127,1
7A,0.851231489186047,1
7A,0.8337237761628051,1
7A,0.8450155185953582,1
7A,0.8625140846103588,1
7A,0.8453499933256128,1
7A,0.790192190626677,1
7A,0.8677987942488239,1
7A,0.8526287811146646,1
7A,0.8776009191101471,1
7A,0.8711350223792214,1
7A,0.863677974443437,1
7A,0.7630730565671513,1
7A,0.731469348568129,1
7A,0.7049068572386123,1
7A,0.6941147898170187,1
7A,0.7338488614323337,1
7A,0.7239799649417239,1
7A,0.7482615987504866,1
7A,0.7059288404043579,1
7A,0.7138905528829698,1
7A,0.7530602400529085,1
7A,0.7349652418368329,1
7A,0.7862231460899675,1
7A,0.75275963846996,1
7A,0.7073418855606721,1
7A,0.7420199593482827,1
7A,0.7986959323272176,1
7A,0.8038721370591886,1
7A,0.6957355280056112,1
7A,0.7457441557237195,1
7A,0.7063947198470045,1
7A,0.7866515805292544,1
7A,0.7607973679415174,1
7A,0.7853814896134063,1
7A,0.7979388485301728,1
7A,0.7903527503032832,1
7A,0.8044275880595588,1
7A,0.7728830279809358,1
7A,0.8090603829670665,1
7A,0.7595016916343201,1
7A,0.7771936920100497,1
7A,0.7990497594522052,1
7A,0.7836655398962108,1
7A,0.7674346558537619,1
7A,0.7780101768397507,1
7A,0.8081891173976146,1
7A,0.7977628691807791,1
7A,0.7934214815703058,1
7A,0.8032808433685212,1
7A,0.7993229744427047,1
7A,0.763493034004903,1
7A,0.7645256946619027,1
7A,0.8503525622222946,1
7A,0.7461790375796129,1
7A,0.7812968175205918,1
7A,0.7729023491217903,1
7A,0.7695465175288493,1
7A,0.769126111262732,1
7A,0.7915052183850705,1
7A,0.7686989686989258,1
7A,0.7902783009058892,1
7A,0.7469054764459544,1
7A,0.7990031992348355,1
7A,0.7907390019635772,1
7A,0.8144233174949237,1
7A,0.7899268027540326,1
7A,0.816150898417391,1
7A,0.7954470782516151,1
7A,0.8131928831037302,1
7A,0.776248696368765,1
7A,0.7899511854037894,1
7A,0.8146687983160168,1
7A,0.8293694903768913,1
7A,0.8365926274821038,1
7A,0.824634113570477,1
7A,0.8333555288094616,1
7A,0.7903627415633887,1
7A,0.7943430366222997,1
7A,0.7499706401030505,1
7A,0.7942880179995674,1
7A,0.7917963158864607,1
7A,0.7903097686324626,1
7A,0.7978838033427588,1
7A,0.801037569739468,1
7A,0.7939180346207744,1
7A,0.806547990235753,1
7A,0.8135338456874804,1
7A,0.7994782047780983,1
7A,0.806547990235753,1
7A,0.7852948775817569,1
7A,0.719211010733219,1
7A,0.7493420501443295,1
7A,0.7506327718394743,1
7A,0.7387358740656972,1
7A,0.75330513180765,1
7A,0.7372250906802358,1
7A,0.7218666253446534,1
7A,0.7560436761955217,1
7A,0.7484106030956242,1
7A,0.749455248578149,1
7A,0.753088116966648,1
7A,0.7614922104581398,1
7A,0.7500329745962281,1
7A,0.7284155561849988,1
7A,0.7388491703682464,1
7A,0.7552520129864791,1
7A,0.7653100057498097,1
7A,0.7437335805360529,1
7A,0.7276608726061297,1
7A,0.7399617873866201,1
7A,0.7500372915149788,1
7A,0.8213490392013847,1
7A,0.7807342418766746,1
7A,0.7443147952132224,1
7A,0.7436919855783218,1
7A,0.7344153461464373,1
7A,0.7655484428900385,1
7A,0.7278848709681808,1
7A,0.7496191134705986,1
7A,0.7615044740893051,1
7A,0.7071754537095097,1
7A,0.7267412349513475,1
7A,0.7325545756202354,1
7A,0.7263781944637563,1
7A,0.7281746796735319,1
7A,0.7019761773377051,1
7A,0.7326185012207466,1
7A,0.7225974094604235,1
7A,0.737180586975054,1
7A,0.6889914672138564,1
7A,0.7333566471165287,1
7A,0.7400217144971952,1
7A,0.7646027266176496,1
7A,0.7852498658670622,1
7A,0.8051891181548998,1
7A,0.8245093314467862,1
7A,0.8476457179935603,1
7A,0.8361819402722401,1
7A,0.8452838528649544,1
7A,0.8519772883133889,1
7A,0.813743855663261,1
7A,0.8242341757109035,1
7A,0.7993637389762651,1
7A,0.791634205614975,1
7A,0.8535099551726757,1
7A,0.8640121873616186,1
7A,0.87534120163197,1
7A,0.8625080477669423,1
7A,0.8282338996590569,1
7A,0.8462988134731371,1
7A,0.8353560969449129,1
7A,0.8409473789133527,1
7A,0.8203305763126824,1
7A,0.8336472313820633,1
7A,0.8393662570409086,1
7A,0.8282585487193159,1
7A,0.8270330226975783,1
7A,0.8396773066039825,1
7A,0.8249140409046604,1
7A,0.826836480048222,1
7A,0.7780076530441296,0
7A,0.7686121381783575,0
7A,0.8107153370994062,0
7A,0.7653057039765427,0
7A,0.7142741669862566,0
7A,0.7618416835331828,0
7A,0.7426345767033595,0
7A,0.7933438687700275,0
7A,0.7527030356960006,0
7A,0.7811812355912874,0
7A,0.8124537189582365,0
7A,0.7876611450822634,0
7A,0.74786564723891,0
7A,0.7854564167959144,0
7A,0.7042129700890154,1
7A,0.7362344577465026,1
7A,0.7616476683830566,1
7A,0.7046537805659824,1
7A,0.7231323224433572,1
7A,0.7641617152732174,1
7A,0.7179526572518942,1
7A,0.8520890800981731,1
7A,0.7846505426952329,1
7A,0.8089864272315181,1
7A,0.8196321535570005,1
7A,0.7866339281532666,1
7A,0.7894570580540389,1
7A,0.6632178256435218,1
7A,0.8321615194614963,1
7A,0.780743549648166,1
7A,0.7187764414885159,1
7A,0.7459658335914426,1
7A,0.7670680320632911,1
7A,0.8484933875976498,1
7A,0.8086261264956638,1
7A,0.7477747557633686,1
7A,0.8284572172699776,1
7A,0.8030877211638795,1
7A,0.8140506600584821,1
7A,0.79407442184305,1
7A,0.6935504446213695,1
7A,0.7671540316171691,1
7A,0.7047814994296262,1
7A,0.7982085594375358,1
7A,0.822571262263875,1
7A,0.7774602636305872,1
7A,0.8334908825860534,1
7A,0.7730255093072568,1
7A,0.770065927993286,1
7A,0.802965043728101,1
7A,0.8196860807848733,1
7A,0.7462183890756762,1
7A,0.7696139214141988,1
7A,0.7383367940032579,1
7A,0.8208682374443602,1
7A,0.7701517338510969,1
7A,0.75504752726592,1
7A,0.7862484113228972,1
7A,0.7175850158400506,1
7A,0.7546116930252937,1
7A,0.7549452584020147,1
7A,0.7470035151681756,1
7A,0.7728668128535783,1
7A,0.781900958213767,1
7A,0.7641818862083742,1
7A,0.7648926583926786,1
7A,0.8209585369344682,1
7A,0.7851227552908272,1
7A,0.7769625768612217,1
7A,0.7774148165609892,1
7A,0.7217580734238556,1
7A,0.7806194981561212,1
7A,0.7475758318775557,1
7A,0.7310080542360102,0
7A,0.7087858749656651,0
7A,0.7892837849252827,0
7A,0.7770362087905032,0
7A,0.7764250594931501,0
7A,0.8052925646709108,0
7A,0.8231177933033511,0
7A,0.8358074494205272,0
7A,0.7940408419891696,0
7A,0.77283339962125,0
7A,0.7190010199008168,1
7A,0.7256310932719093,1
7A,0.7347527510814108,1
7A,0.7082859400497866,1
7A,0.7855643668838888,1
7A,0.7113520622111205,1
7A,0.7253494909445284,1
7A,0.7121298230619336,1
7A,0.749920902941445,1
7A,0.6791637453963085,1
7A,0.6615537946196773,1
7A,0.7250086273779309,1
7A,0.7048407609276112,1
7A,0.6919451282956446,1
7A,0.7012483996762608,1
7A,0.7058104263520929,1
7A,0.6680836150819675,1
7A,0.7299799410422081,1
7A,0.7194271995290761,1
7A,0.678863088136492,1
7A,0.811974368912451,1
7A,0.7076517525737626,1
7A,0.6988493248576105,1
7A,0.7393173621591245,1
7A,0.663316376243721,1
7A,0.7320830767196166,1
7A,0.7588331284659312,1
7A,0.7052851631846829,1
7A,0.7569207982315178,1
7A,0.7591825249607791,1
7A,0.7746724821753658,1
7A,0.7189337235347579,1
7A,0.7548484005759387,1
7A,0.788263850635905,1
7A,0.6723067265611005,1
7A,0.7186210949452124,1
7A,0.7381089864397394,1
7A,0.7358387377483133,1
7A,0.7240112079613192,1
7A,0.7059116636172759,1
7A,0.7209030912228568,1
7A,0.6541608307890722,1
7A,0.7730875358319822,1
7A,0.7418100283836468,1
7A,0.7350703179787258,1
7A,0.7028234655903636,1
7A,0.6878876329140697,1
7A,0.7075565306681031,1
7A,0.7825503740038585,1
7A,0.7049949644242572,1
7A,0.7038121320016576,1
7A,0.7205830432345534,1
7A,0.7445180187542554,1
7A,0.7473107843353765,1
7A,0.748089653314822,1
7A,0.731701189386083,1
7A,0.7883250194640805,1
7A,0.7829528003890535,1
7A,0.8349705082737008,1
7A,0.7175553208243622,1
7A,0.7007533414312361,1
7A,0.7618150017344953,1
7A,0.7382799213966857,1
7A,0.7522894208598897,1
7A,0.7165213714628658,1
7A,0.726932522187001,1
7A,0.736604985773194,1
7A,0.7614001532727022,1
7A,0.7412024155671267,1
7A,0.8312988187897734,1
7A,0.7082803178039129,1
7A,0.7086100789143559,1
7A,0.6462000985309667,1
7A,0.8103139609549461,1
7A,0.6846841257399159,1
7A,0.7908956714384773,1
7A,0.7616209655656495,1
7A,0.6887316195431733,1
7A,0.6829980258409376,1
7A,0.7009602744798974,1
7A,0.7485213876214933,1
7A,0.7814340061928123,1
7A,0.7381066413940544,1
7A,0.653096313419453,1
7A,0.7525404674542246,1
7A,0.7865825681799201,1
7A,0.7190245516233982,1
7A,0.7719088835847945,1
7A,0.756374787607041,1
7A,0.7885359789665298,1
7A,0.6726521507921253,1
7A,0.7915198138537263,1
7A,0.7233182643750389,1
7A,0.7027981919715927,1
7A,0.7206705390682855,1
7A,0.7233180411424308,1
7A,0.7319687775357895,1
7A,0.7525192389637891,1
7A,0.8149181615707899,1
7A,0.8370471533873419,1
7A,0.8492176761497094,1
7A,0.8499099029715423,1
7A,0.7652059511292679,1
7A,0.6791514651648842,1
7A,0.7495569383601657,1
7A,0.7577028777150935,1
7E,0.8064136411031361,0
7E,0.8024410681068417,0
7E,0.7992820396937087,0
7E,0.759022600371818,0
7E,0.7438160346818439,0
7E,0.7923226808195525,0
7E,0.8126773704728051,0
7E,0.7775222678336704,0
7E,0.678498708177387,0
7E,0.81969770970568,0
7E,0.8056295081750953,0
7E,0.7847817942703477,0
7E,0.7756905387353249,0
7E,0.8013193344754546,0
7E,0.8207412969474149,0
7E,0.7858723228779432,0
7E,0.8241519898682016,0
7E,0.6627393211232906,0
7E,0.7874038251628108,0
7E,0.7777758133305916,0
7E,0.703228844994276,0
7E,0.7928930160997758,0
7E,0.7876858806925287,0
7E,0.8231978526742237,0
7E,0.8246559249110338,0
7E,0.8024410681068417,0
7E,0.7727789617242176,0
7E,0.7792564236245109,0
7E,0.6436861932537039,0
7E,0.7422597319515463,0
7E,0.7067994562535093,1
7E,0.7225680625213997,1
7E,0.8042009465045121,1
7E,0.7814941311792798,1
7E,0.766686736774706,1
7E,0.8340052714759878,1
7E,0.8343157734968695,1
7E,0.8182453865654039,1
7E,0.8313374845623496,1
7E,0.8178201250901532,1
7E,0.7299273649387592,1
7E,0.8003987117790362,1
7E,0.7764346737183204,1
7E,0.8002394149149367,1
7E,0.835256467815605,1
7E,0.8238792805023619,1
7E,0.7907237898126881,1
7E,0.7662191098452761,1
7E,0.7967908375460736,1
7E,0.7697527471185667,1
7E,0.8163163815708583,1
7E,0.7560365447909076,1
7E,0.8257091124779821,1
7E,0.8374385974458399,1
7E,0.8135594375860004,1
7E,0.7082927209261779,1
7E,0.8242845512303788,1
7E,0.7726194542969664,1
7E,0.7611724579594135,1
7E,0.8194797315204341,1
7E,0.8239235620408274,1
7E,0.6903179237871923,1
7E,0.7237144959695452,1
7E,0.676921059062467,1
7E,0.6969093908995723,1
7E,0.8375078798492519,1
7E,0.8701627101704708,1
7E,0.8706567155898469,1
7E,0.8400342339491857,1
7E,0.7885120457486583,1
7E,0.8361586713416866,1
7E,0.8432383033637755,1
7E,0.8690200091616822,1
7E,0.8078418160050035,1
7E,0.7814941311792798,1
7E,0.7845294775662189,1
7E,0.8203764860789732,1
7E,0.8016847890903244,1
7E,0.8101904575967827,1
7E,0.8262147153970855,1
7E,0.7948288281099426,1
7E,0.8109668517700686,1
7E,0.8168732607883196,1
7E,0.8195458002448875,1
7E,0.832436477716551,1
7E,0.8217188945293431,1
7E,0.839642390646323,1
7E,0.8152905136464073,1
7E,0.8196787515996293,1
7E,0.8041862735478196,1
7E,0.8210184724206914,1
7E,0.8262147153970855,1
7E,0.785997228291912,1
7E,0.8010377694072822,1
7E,0.8341939392505973,1
7E,0.8242306859227753,1
7E,0.8262255512077905,1
7E,0.786498119810601,1
7E,0.8022277867269988,1
7E,0.7947035774569372,1
7E,0.7952811008042739,1
7E,0.7485962334765439,0
7E,0.7968935996794742,0
7E,0.7607428985968107,0
7E,0.809868440560191,0
7E,0.7701747205676124,0
7E,0.8171245056603731,0
7E,0.838936861221695,0
7E,0.8353385762805953,0
7E,0.8220991584195336,0
7E,0.816476379152039,0
7E,0.8085955381686794,0
7E,0.8217236315032634,0
7E,0.8145981550659059,0
7E,0.8032556932750967,0
7E,0.8166705568403587,0
7E,0.8076820041239439,0
7E,0.8322352410133764,0
7E,0.8402865021201562,0
7E,0.8487002860018247,0
7E,0.8140493975205862,0
7E,0.8216472495560625,0
7E,0.8140493975205862,0
7E,0.8220991584195336,0
7E,0.845181484355756,0
7E,0.8145368864766789,0
7E,0.8269599614372638,0
7E,0.8211726417498546,0
7E,0.8125810382366215,0
7E,0.8179090907902861,0
7E,0.7892371350244224,0
7E,0.7757730288779521,0
83,0.7586487641059775,1
83,0.7336122264216254,1
83,0.7262128998364045,1
83,0.7234425569817583,1
83,0.7094272799364856,1
83,0.7120329675542137,1
83,0.6965584038170021,1
83,0.7226143468791726,1
83,0.7243912595798567,1
83,0.7320672837926385,1
83,0.7682570026528192,1
83,0.7928768586631222,1
83,0.7689315850535069,1
83,0.789217981678866,1
83,0.7354178832914441,1
83,0.7510245229419115,1
83,0.7914128135792984,1
83,0.7828720412530785,1
83,0.8136656175205332,1
83,0.7770917846187051,1
83,0.7927421787911376,1
83,0.7856859894256161,1
83,0.7839549203528033,1
83,0.793045309276285,1
83,0.8220020661070604,1
83,0.7580875443758001,1
83,0.7712876092934783,1
83,0.8200900582536962,1
83,0.7982967407076415,1
83,0.801403070859418,1
83,0.8013612085404971,1
83,0.7936263752963254,1
83,0.8075124030257618,1
83,0.7874235653678602,1
83,0.7660074575057301,1
83,0.7861652484383795,1
83,0.7648101337653106,1
83,0.70517532784232,1
83,0.7285346753688777,1
83,0.7140641529546432,1
83,0.7309933973486462,1
83,0.7491875954394887,1
83,0.7325680637862961,1
83,0.7113308298397247,1
83,0.7286219811672147,1
83,0.7359798706035946,1
83,0.7408513531443084,1
83,0.748874754523459,1
83,0.7228855424701844,1
83,0.7987624205686719,1
83,0.7916557359347834,1
83,0.7493838557224041,1
83,0.7201604745709147,1
83,0.7268013298412775,1
83,0.7212926619171622,1
83,0.6945249293061534,1
83,0.7124203190851736,1
83,0.7483402950742625,1
83,0.7247298164938143,1
83,0.7271124234090475,1
83,0.697893514275259,1
83,0.7273325671134626,1
83,0.6971200859151967,1
83,0.7606676144395369,1
83,0.6964968149607137,1
83,0.7040067288032467,1
83,0.7027237034761984,1
83,0.7101711449828414,1
83,0.7604610488693326,1
83,0.7449171498862707,1
83,0.7359852839934642,1
83,0.7281086794668936,1
83,0.7357042316176535,1
83,0.750659001376904,1
83,0.7473034545687528,1
83,0.73937074944943,1
83,0.7092407525031941,1
83,0.7392799896047108,1
83,0.7210673402694809,1
83,0.718536634624094,1
83,0.7115429611752309,1
83,0.7703894537185596,1
83,0.7651260441877589,1
83,0.7912067811629576,1
83,0.7300455952126261,1
83,0.7233463557345027,1
83,0.7396014400746342,1
83,0.79203785522079,1
83,0.7064183885126372,1
83,0.7694463931783562,1
83,0.8273404982032438,1
83,0.710215538427302,1
83,0.7241913059541535,1
83,0.7290390931223039,1
83,0.77385956157184,1
83,0.7888045604475391,1
83,0.7659605421192031,1
83,0.7872083683830626,1
83,0.7989089707600993,1
83,0.7986404257025362,1
83,0.7727234302050218,1
83,0.8113165385055825,1
83,0.8162534084806323,1
83,0.791709476261976,1
83,0.8161375846630063,1
83,0.8105860115244129,1
83,0.7149480660539035,1
83,0.7557577833673722,1
83,0.7422956721851482,1
83,0.6944668175311445,1
83,0.7402287407415133,1
83,0.8316285169738671,1
83,0.759148404190409,1
83,0.7257688935417175,1
83,0.7889709913359327,1
83,0.769687615344964,1
83,0.735945480166195,1
83,0.790893515384379,1
83,0.7667751030134212,1
83,0.7621540429405014,1
83,0.7417632732287434,1
83,0.7201290887294234,1
83,0.7425392990701977,1
83,0.7363397961007134,1
83,0.7824780642824758,1
83,0.8334642507542455,1
83,0.8322561112334695,1
83,0.8394602518134257,1
83,0.8350929551625592,1
83,0.711444401274664,1
83,0.7624565105051194,1
83,0.7028816325718736,1
83,0.7129389174158893,1
83,0.7443855252198766,1
83,0.7397546568187693,1
83,0.734400358867463,1
83,0.7426515712090971,1
83,0.746011625593988,1
83,0.7388388622982837,1
83,0.8076296264321139,1
83,0.7543508951934716,1
83,0.7718747127809394,1
83,0.7384771567636057,1
83,0.7598669878986807,1
83,0.7562295334980155,1
83,0.7041809447853611,1
83,0.7657039161492581,1
83,0.7634477265613197,1
83,0.7456046248356885,1
83,0.7213315044739995,1
83,0.7519268360211189,1
83,0.7673188202238846,1
83,0.7422626613218282,1
83,0.722824609378397,1
83,0.7546224777047015,1
83,0.7501678327867184,1
83,0.7648696828565947,1
83,0.7636314349412654,1
83,0.7889191115327777,1
83,0.8363389169196007,1
83,0.7224867815529861,1
83,0.71565235870069,1
83,0.7694472725986518,1
83,0.7685451902546423,1
83,0.7659976437296505,0
83,0.7645144066077642,0
83,0.7293148102090937,0
83,0.7159901543622222,0
83,0.7597223675995258,0
83,0.7448695145586471,0
83,0.7037616407437937,0
83,0.7142308640256887,0
83,0.7184533471580086,0
83,0.6998772383728236,0
83,0.7061630038122558,0
83,0.7449022956749286,0
83,0.7406847884773461,0
83,0.7575166602435938,0
83,0.7197495191061861,0
83,0.7391324661095618,0
83,0.7621472093795191,0
83,0.7371730955437539,0
83,0.7421097460196466,0
83,0.725032339160727,0
83,0.7325682094334285,0
83,0.7158162203285041,0
83,0.7414293976153226,0
83,0.7246687101019422,0
83,0.7289813539163285,0
83,0.7339008945118762,0
83,0.7792196047504185,0
83,0.766824909228234,0
83,0.743664195301532,0
83,0.7781183534394445,0
83,0.7548453234686743,0
